median_income,percent_college,percent_lunch,percent_married,rate_unemployment,school_level,school_type,state,year,zip_code,average_act
51889.0,0.41606847045831,0.344650205761317,0.682373472949389,0.113598209289312,High,Regular School,OH,2016-2017,45067,20.0
45898.0,0.562528841716659,0.317241379310345,0.86672879776328,0.0698254364089776,High,Regular School,IL,2016-2017,62823,19.9
45016.0,0.808032890575585,0.236496350364963,0.267197682838523,0.164497831164498,High,Regular School,WA,2016-2017,98502,23.4981684981685
71000.0,0.689655172413793,0.531926707384786,0.776880363452802,0.126987492050032,High,Regular School,TN,2016-2017,38125,16.3
49515.0,0.653378706854643,0.251781472684086,0.573982125124131,0.0734840698869476,High,Regular School,IL,2016-2017,62441,20.3
40432.0,0.508579599618684,0.781340173132414,0.675847457627119,0.109911406423034,High,Regular School,GA,2016-2017,30093,17.979242979243
38098.0,0.620125786163522,0.428079834824501,0.514093959731544,0.186080231996133,High,Regular School,KY,2016-2017,40160,18.8
60988.0,0.517710309930424,0.720134874759152,0.607361963190184,0.0914454277286136,High,Regular School,TX,2016-2017,77035,15.5372405372405
40913.0,0.414843006660323,0.416243654822335,0.513718070009461,0.111046847888953,High,Regular School,OH,2016-2017,45169,21.0
33571.0,0.425398484452574,0.442307692307692,0.614088820826952,0.139769452449568,High,Regular School,TN,2016-2017,38344,18.7
80417.0,0.9156367544331,0.430769230769231,0.936995153473344,0.0710382513661202,High,Regular School,TN,2016-2017,37919,21.2
40679.0,0.445597709377237,0.752655538694992,0.171266808209483,0.0625,High,Regular School,LA,2016-2017,70764,18.0
46607.0,0.559034572733203,0.718933994422064,0.726429675425039,0.108285479901559,High,Regular School,NY,2016-2017,11432,18.4188034188034
15609.0,0.486796785304248,0.49402390438247,0.124352331606218,0.147188533627343,High,Regular School,PA,2016-2017,19121,20.982905982906
41853.0,0.419551160136934,0.590011614401858,0.518518518518518,0.175921812527765,High,Regular School,NC,2016-2017,27864,18.6385836385836
41912.0,0.498277050310131,0.558429118773946,0.623456790123457,0.047275641025641,High,Regular School,LA,2016-2017,70001,19.1
26477.0,0.457956914523975,0.582787652011225,0.282312925170068,0.129065040650406,High,Regular School,PA,2016-2017,18202,19.3467643467643
33696.0,0.521630094043887,0.724911452184179,0.630894308943089,0.138825324180015,High,Regular School,TX,2016-2017,77702,15.952380952381
43703.0,0.482225010455876,0.55421686746988,0.625089605734767,0.133718689788054,High,Regular School,NC,2016-2017,28103,18.4188034188034
28302.0,0.44593147751606,0.85634328358209,0.234836702954899,0.14711477488903,High,Regular School,NY,2016-2017,10040,15.4639804639805
77860.0,0.788142981691369,0.114356884057971,0.815974440894569,0.0887675955185292,High,Regular School,TX,2016-2017,75002,23.8888888888889
42650.0,0.732939874585024,0.343416370106762,0.610103626943005,0.0578125,High,Regular School,IL,2016-2017,62918,22.9
37247.0,0.514453961456103,0.317880794701987,0.848515864892528,0.0613650594865373,High,Regular School,MO,2016-2017,64762,20.4
21360.0,0.156366542354822,0.96875,0.772469008264463,0.190462172505152,High,Regular School,TX,2016-2017,78574,19.2002442002442
74172.0,0.681402815510002,0.150470219435737,0.737807822308064,0.0719505340078696,High,Regular School,TX,2016-2017,79562,21.7155067155067
41702.0,0.451462765957447,0.444660194174757,0.567258883248731,0.142857142857143,High,Regular School,NC,2016-2017,27944,19.8351648351648
56756.0,0.647227533460803,0.365399841646873,0.735714285714286,0.0946678072426575,High,Regular School,TX,2016-2017,76542,19.7619047619048
84481.0,0.897099069512863,0.464344941956882,0.877551020408163,0.0401785714285714,High,Regular School,TN,2016-2017,37215,19.7
64447.0,0.466631726065688,0.340239043824701,0.658565856585659,0.152320507735026,High,Regular School,GA,2016-2017,30248,19.8107448107448
48844.0,0.491327983432565,0.362465501379945,0.609299839657937,0.0926447574334898,High,Regular School,KY,2016-2017,40356,18.9
37611.0,0.453213077790304,0.305043050430504,0.395622895622896,0.0621632822213013,High,Regular School,PA,2016-2017,18603,21.3492063492064
28291.0,0.824833702882483,0.468193384223919,0.23963133640553,0.159552424368007,High,Regular School,FL,2016-2017,32303,18.6385836385836
101250.0,0.795615731785945,0.31524303916942,0.920428462127008,0.0440051020408163,High,Regular School,NJ,2016-2017,7052,20.5921855921856
39375.0,0.580545229244114,0.45362220717671,0.350762527233115,0.118621603711067,High,Regular School,PA,2016-2017,17701,21.4957264957265
24036.0,0.431635388739946,0.62962962962963,0.26878612716763,0.174512987012987,High,Regular School,PA,2016-2017,15010,19.9328449328449
58957.0,0.571107110711071,0.530827067669173,0.692640692640693,0.0701179554390564,High,Regular School,TX,2016-2017,76137,19.4688644688645
23309.0,0.391498881431767,0.429460580912863,0.272527472527473,0.070649052268811,High,Regular School,NC,2016-2017,28601,21.6666666666667
34063.0,0.518857142857143,0.527638190954774,0.636743215031315,0.208852005532503,High,Regular School,MI,2016-2017,48457,19.1
35970.0,0.542898691226369,0.436981132075472,0.720196353436185,0.0482680295286769,High,Regular School,MO,2016-2017,64850,21.4
45161.0,0.312342569269521,0.315589353612167,0.728927203065134,0.077103902209685,High,Regular School,PA,2016-2017,16242,19.7374847374847
58581.0,0.588960342979636,0.299674267100977,0.739837398373984,0.0996563573883162,High,Regular School,IL,2016-2017,62501,19.7
32917.0,0.674157303370786,0.411927112092766,0.23292469352014,0.0389768574908648,High,Regular School,TN,2016-2017,37167,19.0
43271.0,0.449625791594704,0.642504118616145,0.539357242664183,0.141304347826087,High,Regular School,TX,2016-2017,75060,17.3443223443223
49049.0,0.639079029247044,0.384036144578313,0.505555555555556,0.0801209372637944,High,Regular School,NC,2016-2017,28722,21.9108669108669
62045.0,0.501207405419909,0.345217391304348,0.818713450292398,0.047304347826087,High,Regular School,TX,2016-2017,78460,20.4456654456654
85529.0,0.784860557768924,0.139381985535832,0.856232294617564,0.046186895810956,High,Regular School,FL,2016-2017,32561,24.6214896214896
44583.0,0.703094777562863,0.158153241650295,0.893687707641196,0.0525783619817998,High,Regular School,MI,2016-2017,49085,22.8
34382.0,0.319551506657323,0.540540540540541,0.691729323308271,0.130636913063691,High,Regular School,TN,2016-2017,37857,19.3
41222.0,0.520038167938931,0.537121212121212,0.509337860780985,0.134615384615385,High,Regular School,OH,2016-2017,44125,19.0
115464.0,0.792414591777649,0.0762594893029676,0.828707375099128,0.052849129022734,High,Regular School,NJ,2016-2017,8852,24.4261294261294
42209.0,0.543562295569432,0.31151832460733,0.761011419249592,0.107530910453353,High,Regular School,OH,2016-2017,45694,21.0
46389.0,0.601518026565465,0.29940119760479,0.704156479217604,0.0705045278137128,High,Regular School,IL,2016-2017,61085,20.0
27917.0,0.43171114599686,0.466157205240175,0.777777777777778,0.107244318181818,High,Regular School,NC,2016-2017,28734,21.007326007326
50464.0,0.350533195734434,0.512328767123288,0.617647058823529,0.1010025993316,High,Regular School,TN,2016-2017,37332,18.6
74396.0,0.597473684210526,0.723830197780994,0.657170923379175,0.0896805896805897,High,Regular School,MA,2016-2017,2301,18.1013431013431
56250.0,0.410958904109589,0.397553516819572,0.759241706161137,0.0833661030279198,High,Regular School,IL,2016-2017,60164,18.6
46696.0,0.676511954992968,0.691525423728814,0.669064748201439,0.0240384615384615,High,Regular School,NY,2016-2017,10038,17.2710622710623
81224.0,0.874955468471678,0.106925880923451,0.868049010367578,0.0340642129992169,High,Regular School,OH,2016-2017,44026,23.0
60521.0,0.834707780566511,0.683275563258232,0.846875,0.0488953277797899,High,Regular School,FL,2016-2017,33155,18.2967032967033
99886.0,0.700214132762313,0.189625850340136,0.76032315978456,0.0895463510848126,High,Regular School,NJ,2016-2017,7866,22.0573870573871
54235.0,0.559825960841189,0.196428571428571,0.773891317926296,0.0505522514868309,High,Regular School,TX,2016-2017,75693,22.4969474969475
59866.0,0.682039623254303,0.554699537750385,0.594721960414703,0.0464406779661017,High,Regular School,TX,2016-2017,78753,19.2979242979243
121414.0,0.953897338403042,0.229199372056515,0.886710239651416,0.0532637075718016,High,Regular School,NY,2016-2017,10036,25.4761904761905
60721.0,0.724002248454188,0.186,0.852359208523592,0.0524672079950031,High,Regular School,MA,2016-2017,1360,21.6910866910867
46835.0,0.590361445783133,0.354895104895105,0.618453865336658,0.0726474890297416,High,Regular School,WI,2016-2017,53172,21.9
40703.0,0.542752629172382,0.280459770114943,0.549862763037511,0.0891293147861927,High,Regular School,MI,2016-2017,49345,19.7
60158.0,0.619086460032626,0.201856148491879,0.732901367890569,0.0643153526970954,High,Regular School,GA,2016-2017,30549,22.5946275946276
42000.0,0.609090909090909,0.68957345971564,0.550632911392405,0.093984962406015,High,Regular School,NY,2016-2017,11432,16.6605616605617
66328.0,0.643790849673203,0.198863636363636,0.814984709480122,0.0411328388401888,High,Regular School,IL,2016-2017,61561,21.0
147250.0,0.928083567697871,0.218819351975144,0.981196581196581,0.0532731376975169,High,Regular School,IL,2016-2017,60137,23.2
35417.0,0.446895844022576,0.421553090332805,0.507204610951009,0.103318722604884,High,Regular School,OH,2016-2017,43756,21.0
31319.0,0.353024574669187,0.612582781456954,0.60021436227224,0.0723234624145786,High,Regular School,MO,2016-2017,63957,21.1
62409.0,0.570605187319885,0.435374149659864,0.776566757493188,0.0463373083475298,High,Regular School,OH,2016-2017,43011,22.0
24347.0,0.388424437299035,0.564564564564565,0.250836120401338,0.0792452830188679,High,Regular School,LA,2016-2017,71449,18.1
88244.0,0.624560103722912,0.189316575019639,0.899243017488906,0.101956947162427,High,Regular School,IL,2016-2017,60586,20.3
61018.0,0.525278219395866,0.0469314079422383,0.802035623409669,0.0227825030376671,High,Regular School,OH,2016-2017,45860,22.0
42384.0,0.56326318524292,0.53552790044159,0.526901669758813,0.118131203098523,High,Regular School,FL,2016-2017,33351,18.1990231990232
48400.0,0.720527617477329,0.327678571428571,0.764505119453925,0.0482233502538071,High,Regular School,WI,2016-2017,54601,22.4
50756.0,0.323529411764706,0.29041095890411,0.916393442622951,0.0461634435433562,High,Regular School,PA,2016-2017,17830,19.7374847374847
23036.0,0.321453529000699,0.842622950819672,0.403598971722365,0.0101010101010101,High,Regular School,NY,2016-2017,10002,16.2698412698413
43156.0,0.33575677461996,0.26556543837357,0.67910447761194,0.0760190965846493,High,Regular School,PA,2016-2017,17842,20.3968253968254
86289.0,0.714649681528662,0.262362637362637,0.684174153420871,0.106264348966874,High,Regular School,WA,2016-2017,98031,23.9377289377289
39041.0,0.471040492055356,0.298288508557457,0.729126213592233,0.0613756613756614,High,Regular School,OH,2016-2017,45851,21.0
80455.0,0.726683937823834,0.077478660538411,0.663793103448276,0.050531914893617,High,Regular School,PA,2016-2017,18901,23.6935286935287
59844.0,0.538126361655773,0.803571428571429,0.749031007751938,0.0316921335597057,High,Regular School,OH,2016-2017,45830,22.0
57938.0,0.493531384762817,0.404016538688718,0.525477707006369,0.189736346516008,High,Regular School,NJ,2016-2017,7032,19.7130647130647
63750.0,0.615559157212318,0.302455357142857,0.809083910700539,0.0586779780841287,High,Regular School,IL,2016-2017,61068,19.3
29716.0,0.337092731829574,0.473618090452261,0.867161716171617,0.148408433236875,High,Regular School,TN,2016-2017,37650,18.1
48417.0,0.83420365535248,0.551677852348993,0.726643598615917,0.0859375,High,Regular School,FL,2016-2017,32501,25.7448107448107
58000.0,0.604938271604938,0.18348623853211,0.64330844342332,0.0709964979305954,High,Regular School,OH,2016-2017,45150,23.0
65962.0,0.636405743399722,0.194206008583691,0.740902474526929,0.100922409115572,High,Regular School,MA,2016-2017,1056,21.1538461538462
59019.0,0.647926914968377,0.38719512195122,0.809948979591837,0.0572045331894226,High,Regular School,WA,2016-2017,98230,22.3015873015873
46767.0,0.507475437847074,0.222222222222222,0.559741657696448,0.0772321428571429,High,Regular School,IL,2016-2017,61953,19.9
139408.0,0.911335578002245,0.0590863952333664,0.941084053417125,0.0397842211732974,High,Regular School,TX,2016-2017,75034,23.2539682539683
81184.0,0.694276094276094,0.0658227848101266,0.968265682656827,0.0708494888967219,High,Regular School,OH,2016-2017,44131,23.0
60639.0,0.67483562462642,0.159916926272066,0.798586572438163,0.0942372881355932,High,Regular School,MI,2016-2017,48183,21.3
75972.0,0.5965483555845,0.707152496626181,0.873134328358209,0.0863232682060391,High,Regular School,IL,2016-2017,60638,18.7
50278.0,0.595815343739621,0.415022091310751,0.357837837837838,0.0592292089249493,High,Regular School,TX,2016-2017,78109,19.1269841269841
40713.0,0.462313303230288,0.215547703180212,0.662741799831791,0.0701047542304593,High,Regular School,IN,2016-2017,47660,20.3943833943834
36845.0,0.49678800856531,0.830013280212483,0.225225225225225,0.142696629213483,High,Regular School,NJ,2016-2017,7103,14.5848595848596
32157.0,0.654575432811212,0.292682926829268,0.464968152866242,0.0662188099808061,High,Regular School,MI,2016-2017,49720,20.7
52275.0,0.596136962247586,0.216312056737589,0.78781512605042,0.0393700787401575,High,Regular School,MA,2016-2017,1050,21.9108669108669
41103.0,0.453461975028377,0.4,0.712700369913687,0.0621827411167513,High,Regular School,MO,2016-2017,65259,19.5
44038.0,0.411344537815126,0.359447004608295,0.814441645675903,0.0932568149210904,High,Regular School,TN,2016-2017,37047,19.6
38019.0,0.434763379035825,0.434603501544799,0.535181236673774,0.128254580520733,High,Regular School,TN,2016-2017,38242,19.6
52663.0,0.680461329715061,0.405544809800129,0.826347305389222,0.118421052631579,High,Regular School,LA,2016-2017,70458,20.7
48800.0,0.413555194805195,0.376241721854305,0.465698143664245,0.0962199312714777,High,Regular School,TX,2016-2017,76039,21.031746031746
68672.0,0.594940306992609,0.150234741784038,0.775201612903226,0.0480556433765413,High,Regular School,WY,2016-2017,82939,20.4
87368.0,0.931363203050524,0.374429223744292,0.764795144157815,0.0575313807531381,High,Regular School,OH,2016-2017,44120,24.0
47200.0,0.597938144329897,0.152777777777778,0.71285140562249,0.0408785845027456,High,Regular School,OH,2016-2017,45503,21.0
26394.0,0.474178403755869,0.737541528239203,0.251404494382022,0.257822277847309,High,Regular School,NJ,2016-2017,7108,19.029304029304
57929.0,0.533549783549784,0.533715925394548,0.63972602739726,0.075028636884307,High,Regular School,DE,2016-2017,19973,15.6153846153846
115478.0,0.834679334916865,0.234272300469484,0.81470367591898,0.0417130144605117,High,Regular School,WA,2016-2017,98607,22.2527472527473
61042.0,0.783844638333802,0.0762124711316397,0.690984578884935,0.0580246913580247,High,Regular School,MO,2016-2017,65101,23.1
70727.0,0.63679508654383,0.212543554006969,0.786401098901099,0.100917431192661,High,Regular School,PA,2016-2017,15012,21.1782661782662
46500.0,0.5169624217119,0.338775510204082,0.672959805115713,0.114821323960164,High,Regular School,IN,2016-2017,47112,21.004884004884
50825.0,0.684532924961715,0.512110726643599,0.881619937694704,0.076837416481069,High,Regular School,TN,2016-2017,37920,18.4
42667.0,0.955454545454545,0.32362312243969,1.0,0.0610955056179775,High,Regular School,IL,2016-2017,60607,27.5
85205.0,0.716062736614386,0.289855072463768,0.678060907395898,0.0399390243902439,High,Regular School,FL,2016-2017,33626,20.6166056166056
37083.0,0.277304100690215,0.354312354312354,0.620037807183365,0.0851239669421488,High,Regular School,TN,2016-2017,37087,18.7
70685.0,0.564028776978417,0.156156156156156,0.769807280513919,0.0744509908944831,High,Regular School,TX,2016-2017,76073,21.8620268620269
87825.0,0.933973240255963,0.431578947368421,0.848916408668731,0.0553696379677517,High,Regular School,MI,2016-2017,48864,16.6
113818.0,0.83781613809715,0.107046070460705,0.881336405529954,0.0559183673469388,High,Regular School,MA,2016-2017,1721,24.4749694749695
48242.0,0.551485148514852,0.311475409836066,0.649440137812231,0.0871385083713851,High,Regular School,WI,2016-2017,54853,22.0
35142.0,0.472527472527473,0.365853658536585,0.420289855072464,0.0663615560640732,High,Regular School,TX,2016-2017,76856,21.8864468864469
48243.0,0.536818008393743,0.993243243243243,0.735227272727273,0.0582220367278798,High,Regular School,NY,2016-2017,10002,15.9035409035409
32537.0,0.489775051124744,0.720787207872079,0.316831683168317,0.157819225251076,High,Regular School,PA,2016-2017,15902,18.9072039072039
43140.0,0.527694610778443,0.339816933638444,0.639882410583048,0.128357364998586,High,Regular School,MI,2016-2017,49058,19.3
61304.0,0.530459770114942,0.269067796610169,0.725617685305592,0.10096463022508,High,Regular School,IN,2016-2017,46057,21.2148962148962
70932.0,0.788739669421488,0.692064745361232,0.87246963562753,0.0655072463768116,High,Regular School,NY,2016-2017,11106,17.7594627594628
32387.0,0.345294117647059,0.409282700421941,0.537331701346389,0.139419674451522,High,Regular School,KY,2016-2017,40444,18.9
58571.0,0.780244173140955,0.380281690140845,0.608222490931076,0.0161377084454008,High,Regular School,MO,2016-2017,63088,22.8
53875.0,0.650855365474339,0.509243697478992,0.808630393996248,0.112380952380952,High,Regular School,IL,2016-2017,60446,19.5
74590.0,0.816286960736791,0.125865051903114,0.783886255924171,0.0246913580246914,High,Regular School,TX,2016-2017,77573,22.008547008547
68015.0,0.69829619921363,0.146596858638743,0.786861313868613,0.0670553935860058,High,Regular School,TX,2016-2017,78642,22.3260073260073
32711.0,0.475134408602151,0.542635658914729,0.644,0.0774907749077491,High,Regular School,FL,2016-2017,33852,21.3003663003663
61750.0,0.673638658492607,0.20670647680294,0.746312684365782,0.0255432710636676,High,Regular School,TX,2016-2017,77573,22.985347985348
80533.0,0.748108925869894,0.390374331550802,0.7725,0.0276338514680484,High,Regular School,TX,2016-2017,76689,19.2979242979243
51875.0,0.448315248429469,0.874773139745917,0.616248919619706,0.143857415658816,High,Regular School,IL,2016-2017,60652,15.7
29500.0,0.441744548286604,0.489873417721519,0.395,0.197595399895452,High,Regular School,NC,2016-2017,27379,19.2490842490842
117083.0,0.628316559926807,0.0718446601941748,0.948548812664908,0.0337508698677801,High,Regular School,PA,2016-2017,19342,23.986568986569
71325.0,0.640591315060055,0.191588785046729,0.531417112299465,0.106194690265487,High,Regular School,FL,2016-2017,33328,22.2527472527473
57244.0,0.640198511166253,0.14738929279577,0.746143057503506,0.112984822934233,High,Regular School,MI,2016-2017,48371,20.7
31379.0,0.359,0.374643874643875,0.745158002038736,0.102992345163535,High,Regular School,TN,2016-2017,37329,18.9
34826.0,0.54875043998592,0.556818181818182,0.572900158478605,0.042862203329791,High,Regular School,TX,2016-2017,75751,20.3724053724054
29209.0,0.562750333778371,0.389645776566757,0.496021220159151,0.0516717325227964,High,Regular School,MO,2016-2017,64683,20.4
20018.0,0.177675585284281,0.857634902411022,0.328103683492497,0.166265060240964,High,Regular School,TX,2016-2017,78207,16.8559218559219
46971.0,0.471274685816876,0.338762214983713,0.832129963898917,0.0588812561334642,High,Regular School,IL,2016-2017,61739,20.9
33400.0,0.471122647631408,0.605678233438486,0.414565826330532,0.0798722044728434,High,Regular School,MO,2016-2017,63830,19.5
36938.0,0.370480142264375,0.431738623103851,0.481953290870488,0.0428571428571429,High,Regular School,LA,2016-2017,70512,18.8
45859.0,0.603656307129799,0.286947141316073,0.88036410923277,0.0787850023730422,High,Regular School,KY,2016-2017,42724,20.6
45085.0,0.597104945717732,0.29261744966443,0.571884984025559,0.0549907578558226,High,Regular School,WI,2016-2017,53901,22.6
41898.0,0.45822102425876,0.645953002610966,0.624613003095975,0.0479704797047971,High,Regular School,FL,2016-2017,33570,17.4908424908425
52770.0,0.514415781487102,0.580357142857143,0.499280575539568,0.16510172143975,High,Regular School,IL,2016-2017,60417,19.0
38325.0,0.495327102803738,0.250420168067227,0.478781284004353,0.163265306122449,High,Regular School,OH,2016-2017,45320,21.0
102277.0,0.931500872600349,0.0174563591022444,0.983226837060703,0.102409638554217,High,Regular School,NJ,2016-2017,7928,25.3052503052503
50379.0,0.698406211687781,0.588660366870484,0.675324675324675,0.123248145094806,High,Regular School,IL,2016-2017,60438,18.0
108500.0,0.922368421052632,0.0345694531741043,0.896907216494845,0.0331010452961672,High,Regular School,TN,2016-2017,37027,25.6
72207.0,0.691592005513439,0.114688128772636,0.829809725158562,0.0674114021571649,High,Regular School,MI,2016-2017,48140,21.1
23438.0,0.321881606765328,0.621594349142281,0.391341991341991,0.140422631220177,High,Regular School,OH,2016-2017,44004,20.0
61601.0,0.680276588738887,0.252712477396022,0.760475297060663,0.0820273424474825,High,Regular School,TX,2016-2017,78130,21.5689865689866
42500.0,0.416131334760885,0.40952380952381,0.52985884907709,0.150157232704403,High,Regular School,MI,2016-2017,49245,19.3
48243.0,0.536818008393743,0.643874643874644,0.735227272727273,0.0582220367278798,High,Regular School,NY,2016-2017,10002,16.6117216117216
56280.0,0.571644422059934,0.176207513416816,0.705408515535098,0.0446516192345437,High,Regular School,WI,2016-2017,54130,21.8
32473.0,0.369643779039752,0.368758002560819,0.443704600484262,0.239072847682119,High,Regular School,TX,2016-2017,78570,24.8901098901099
128542.0,0.877086494688923,0.8778071334214,0.758364312267658,0.0300429184549356,High,Regular School,TX,2016-2017,75229,16.5384615384615
37569.0,0.556067588325653,0.436482084690554,0.558363417569194,0.0742894056847545,High,Regular School,IL,2016-2017,62960,20.1
40239.0,0.551115723923197,0.414652014652015,0.343440233236152,0.146443514644351,High,Regular School,NC,2016-2017,27893,19.7863247863248
25508.0,0.868131868131868,0.414094350611532,0.672985781990521,0.10016694490818,High,Regular School,NC,2016-2017,27104,22.3992673992674
49000.0,0.363325740318907,0.841315916787615,0.571022053592601,0.137791481981114,High,Regular School,TX,2016-2017,78577,21.031746031746
28090.0,0.342713567839196,0.738396624472574,0.830188679245283,0.104626334519573,High,Regular School,MI,2016-2017,48126,18.2
43700.0,0.634729000770614,0.432345876701361,0.43691733996271,0.0815602836879433,High,Regular School,NC,2016-2017,27893,21.3003663003663
44575.0,0.723830734966592,0.0978835978835979,0.717529518619437,0.0635039223010833,High,Regular School,IL,2016-2017,62467,21.1
75385.0,0.763709677419355,0.108371187540558,0.717255717255717,0.0925233644859813,High,Regular School,IN,2016-2017,46321,22.8852258852259
59663.0,0.487493347525279,0.211303462321792,0.800475059382423,0.067859021567596,High,Regular School,IL,2016-2017,60185,19.1
44573.0,0.482153306026916,0.551676933607118,0.63558106169297,0.0881595881595882,High,Regular School,MO,2016-2017,64050,20.6
66625.0,0.719308700834327,0.599415204678363,0.721966205837174,0.105581708137189,High,Regular School,FL,2016-2017,32526,19.2246642246642
47211.0,0.555765001570845,0.355102040816327,0.622432859399684,0.0908764367816092,High,Regular School,MO,2016-2017,64067,18.7
20536.0,0.544388609715243,0.344388914129941,0.331797235023041,0.114285714285714,High,Regular School,TN,2016-2017,37604,21.8
54598.0,0.780452748832196,0.107112253641817,0.818965517241379,0.0715033135681897,High,Regular School,PA,2016-2017,15108,23.6446886446886
57392.0,0.68346923647146,0.36078431372549,0.875748502994012,0.130131680867545,High,Regular School,MI,2016-2017,49237,19.1
52500.0,0.781962864721485,0.50440642820114,0.826825127334465,0.121687398593835,High,Regular School,WI,2016-2017,53406,20.6
24543.0,0.569753810082063,0.560661764705882,0.506527415143603,0.0846366145354186,High,Regular School,KY,2016-2017,41653,17.8
47825.0,0.605216360403082,0.285061969993477,0.656765676567657,0.170358306188925,High,Regular School,TN,2016-2017,37312,20.0
64583.0,0.628462273161414,0.306849315068493,0.437974683544304,0.101890756302521,High,Regular School,TX,2016-2017,77571,20.5921855921856
48750.0,0.447098976109215,0.643312101910828,0.809615384615385,0.0905349794238683,High,Regular School,KY,2016-2017,42050,17.8
99318.0,0.809917355371901,0.160932944606414,0.922397476340694,0.0405192761605035,High,Regular School,KY,2016-2017,41091,22.0
41221.0,0.435794834485267,0.408510638297872,0.754746835443038,0.127978817299206,High,Regular School,MI,2016-2017,48466,17.8
45134.0,0.335780315388798,0.993023255813953,0.624695863746959,0.0592615575550729,High,Regular School,WA,2016-2017,98932,18.1257631257631
65074.0,0.58652812611967,0.424214417744917,0.667262969588551,0.122036262203626,High,Regular School,NJ,2016-2017,7065,18.4188034188034
72153.0,0.800225415610031,0.074396517609814,0.755449591280654,0.0598580684973774,High,Regular School,NC,2016-2017,27502,24.4261294261294
54701.0,0.586449864498645,0.328358208955224,0.758778625954198,0.0897984117287721,High,Regular School,MI,2016-2017,49887,20.3
53763.0,0.552729199788023,0.232911392405063,0.863013698630137,0.0549848942598187,High,Regular School,IN,2016-2017,46994,19.6398046398046
39639.0,0.364244315648685,0.0,0.65084388185654,0.0830993823694554,High,Regular School,OH,2016-2017,45859,20.0
34552.0,0.429442970822281,0.597744360902256,0.735605170387779,0.111837327523602,High,Regular School,WA,2016-2017,98844,20.2747252747253
51946.0,0.598765432098765,0.215266337177375,0.811147540983607,0.074018691588785,High,Regular School,FL,2016-2017,32571,22.2283272283272
46250.0,0.600970873786408,0.349162011173184,0.501883239171375,0.0805060379528465,High,Regular School,MI,2016-2017,48111,18.6
52458.0,0.732237539766702,0.337585034013605,0.678571428571429,0.0475935828877005,High,Regular School,WI,2016-2017,54304,22.4
51302.0,0.4719646799117,0.286561264822134,0.635794743429287,0.132786885245902,High,Regular School,IN,2016-2017,47126,19.1733821733822
68818.0,0.830175600739372,0.128671328671329,0.812763713080169,0.0225921521997622,High,Regular School,WI,2016-2017,53558,24.9
54688.0,0.74034620505992,0.316666666666667,0.935483870967742,0.0517529215358932,High,Regular School,WI,2016-2017,54562,22.4
56706.0,0.647642679900744,0.223492723492724,0.643262411347518,0.0516783385655639,High,Regular School,MO,2016-2017,64834,22.1
47000.0,0.80297256097561,0.0985815602836879,0.666666666666667,0.0785361842105263,High,Regular School,OH,2016-2017,45459,25.0
44854.0,0.621522309711286,0.274662881476224,0.837591240875912,0.0598656078191814,High,Regular School,MI,2016-2017,48195,19.8
35329.0,0.540360240160107,0.631840796019901,0.192926045016077,0.158753709198813,High,Regular School,NY,2016-2017,10466,16.4652014652015
46855.0,0.555179090029042,0.495991983967936,0.709821428571429,0.0944963655244029,High,Regular School,IN,2016-2017,47150,20.3089133089133
22542.0,0.435348837209302,0.323809523809524,0.635531135531135,0.1,High,Regular School,TX,2016-2017,75849,19.2735042735043
62670.0,0.46,0.328358208955224,0.928048780487805,0.0501519756838906,High,Regular School,OH,2016-2017,44287,22.0
35456.0,0.342869342442357,0.478615071283096,0.775739041794088,0.0761957730812013,High,Regular School,TN,2016-2017,38570,18.9
22139.0,0.343047460449625,0.739827373612824,0.67913148371532,0.244498777506112,High,Regular School,MI,2016-2017,48210,15.3
71399.0,0.390225276823215,0.528542646071189,0.577296489917849,0.0914285714285714,High,Regular School,NJ,2016-2017,7060,18.8827838827839
42750.0,0.235436893203884,0.697105788423154,0.570254110612855,0.113978494623656,High,Regular School,TX,2016-2017,77045,14.9023199023199
42378.0,0.480696798493409,0.284552845528455,0.554884189325277,0.0918163672654691,High,Regular School,WI,2016-2017,53566,22.7
60018.0,0.715579026782346,0.238434163701068,0.794822627037392,0.0584225900681597,High,Regular School,MI,2016-2017,49453,22.1
16328.0,0.297010607521697,0.894854586129754,0.235294117647059,0.345628415300546,High,Regular School,FL,2016-2017,33136,14.8046398046398
42261.0,0.469407733724914,0.438478747203579,0.669926650366748,0.0805333333333333,High,Regular School,TX,2016-2017,75773,20.0549450549451
122031.0,0.953983940704138,0.745283018867924,0.854761904761905,0.0629853321829163,High,Regular School,NY,2016-2017,10004,17.3931623931624
38240.0,0.339135840845508,0.997774480712166,0.265769554247267,0.13682092555332,High,Regular School,PA,2016-2017,19124,14.1941391941392
32261.0,0.601104972375691,0.419141914191419,0.665242165242165,0.140718562874251,High,Regular School,NC,2016-2017,28726,22.008547008547
33349.0,0.589243959469992,0.484861781483107,0.199194012665515,0.0790982040504394,High,Regular School,IN,2016-2017,46226,20.0598290598291
54799.0,0.524919414827672,0.368571428571429,0.680960548885077,0.0958793428494479,High,Regular School,TX,2016-2017,76023,19.957264957265
88083.0,0.680225988700565,0.306771263418662,0.805781175346393,0.133747697974217,High,Regular School,NJ,2016-2017,8234,21.007326007326
50921.0,0.624941833410889,0.20959595959596,0.663590604026846,0.071157495256167,High,Regular School,MI,2016-2017,49404,21.0
